author_date_unix_timestamp,fix,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,contains_bug,days_to_first_fix,
1303332987.000000,0.000000,1.000000,1.000000,2.000000,0.999338,31.000000,35.000000,221.500000,3.000000,0.012662,6.000000,83.500000,60.232175,8.000000,0.000000,0.000000,
1303333974.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,164.000000,3.000000,0.147465,3.000000,85.000000,7.781257,9.000000,0.000000,0.000000,
1303334638.000000,0.000000,1.000000,1.000000,2.000000,0.527642,67.000000,0.000000,64.500000,3.000000,0.140770,4.000000,234.500000,2.275951,89.000000,0.000000,0.000000,
1303383643.000000,0.000000,2.000000,3.000000,4.000000,1.634539,173.000000,1.000000,144.750000,4.000000,0.180909,16.000000,1.500000,0.595478,2.000000,1.000000,653.238000,
1303392764.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,165.000000,3.000000,0.680440,4.000000,236.000000,2.469638,90.000000,0.000000,0.000000,
1303395579.000000,0.000000,1.000000,3.000000,6.000000,1.916178,169.000000,59.000000,328.333333,3.000000,0.882909,20.000000,239.500000,1.447126,96.000000,1.000000,0.041100,
1303398895.000000,0.000000,1.000000,2.000000,2.000000,0.660962,29.000000,6.000000,59.500000,3.000000,0.442807,8.000000,86.500000,2.129161,11.000000,0.000000,0.000000,
1303398970.000000,1.000000,1.000000,2.000000,3.000000,1.236441,14.000000,10.000000,368.666667,3.000000,0.481836,10.000000,89.000000,1.717428,14.000000,0.000000,0.000000,
1303399132.000000,1.000000,1.000000,1.000000,1.000000,0.000000,25.000000,21.000000,185.000000,3.000000,0.041123,4.000000,91.000000,25.317478,15.000000,1.000000,521.873600,
1303400602.000000,0.000000,1.000000,1.000000,1.000000,0.000000,31.000000,3.000000,144.000000,3.000000,0.058137,2.000000,92.000000,18.200876,16.000000,0.000000,0.000000,
1303401545.000000,0.000000,1.000000,1.000000,1.000000,0.000000,11.000000,12.000000,172.000000,3.000000,0.010914,3.000000,93.000000,92.622481,17.000000,0.000000,0.000000,
1303403664.000000,0.000000,1.000000,1.000000,2.000000,0.987475,43.000000,33.000000,224.500000,3.000000,0.093576,10.000000,94.500000,9.014842,19.000000,1.000000,0.192600,
1303404586.000000,0.000000,1.000000,1.000000,1.000000,0.000000,9.000000,6.000000,238.000000,3.000000,0.010671,7.000000,96.000000,94.709328,20.000000,0.000000,0.000000,
1303404689.000000,0.000000,1.000000,1.000000,1.000000,0.000000,5.000000,5.000000,241.000000,3.000000,0.001192,8.000000,97.000000,839.834951,21.000000,0.000000,0.000000,
1303408527.000000,0.000000,4.000000,10.000000,20.000000,3.234203,495.000000,140.000000,72.400000,4.000000,5.438785,33.000000,13.500000,1.026227,2.000000,0.000000,0.000000,
1303410261.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,838.000000,3.000000,0.130683,4.000000,98.000000,8.652112,22.000000,0.000000,0.000000,
1303411798.000000,0.000000,1.000000,2.000000,3.000000,1.433534,188.000000,45.000000,211.000000,3.000000,0.098364,18.000000,100.000000,8.070184,25.000000,1.000000,0.098400,
1303413583.000000,0.000000,2.000000,7.000000,9.000000,2.470367,309.000000,19.000000,118.666667,3.000000,2.381971,7.000000,106.000000,1.106156,24.000000,0.000000,0.000000,
1303420303.000000,1.000000,2.000000,3.000000,5.000000,1.706284,26.000000,11.000000,290.400000,4.000000,0.222799,47.000000,245.000000,3.304160,12.000000,0.000000,0.000000,
1303452034.000000,0.000000,3.000000,3.000000,3.000000,0.623427,119.000000,101.000000,278.333333,4.000000,2.795340,30.000000,249.000000,1.124882,13.000000,0.000000,0.000000,
1303478625.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,5.000000,26.000000,4.000000,0.811319,2.000000,251.000000,2.232560,0.000000,0.000000,0.000000,
1303482630.000000,0.000000,2.000000,3.000000,3.000000,1.206908,17.000000,7.000000,174.333333,4.000000,5.436836,6.000000,253.000000,1.084095,7.000000,0.000000,0.000000,
1303483542.000000,0.000000,1.000000,2.000000,5.000000,2.094994,212.000000,121.000000,114.800000,4.000000,0.292773,18.000000,113.000000,1.283123,30.000000,1.000000,520.896600,
1303486859.000000,0.000000,1.000000,3.000000,6.000000,1.683732,246.000000,2.000000,118.833333,4.000000,0.157591,25.000000,118.500000,7.188174,36.000000,1.000000,520.858200,
1303488985.000000,0.000000,1.000000,4.000000,17.000000,3.542630,448.000000,412.000000,72.352941,4.000000,0.159583,36.000000,130.000000,5.494090,53.000000,0.000000,0.000000,
1303491751.000000,0.000000,1.000000,2.000000,6.000000,2.189957,186.000000,80.000000,131.333333,4.000000,0.021343,26.000000,141.500000,11.512654,59.000000,1.000000,437.831900,
1303492372.000000,0.000000,1.000000,1.000000,2.000000,0.999895,53.000000,30.000000,263.500000,4.000000,0.007188,26.000000,145.500000,105.347826,61.000000,0.000000,0.000000,
1303493389.000000,0.000000,1.000000,2.000000,6.000000,2.243549,58.000000,53.000000,152.000000,4.000000,0.021898,34.000000,149.500000,22.206960,67.000000,0.000000,0.000000,
1303493699.000000,0.000000,4.000000,10.000000,20.000000,3.217964,139.000000,494.000000,89.950000,4.000000,0.945221,54.000000,264.500000,1.183365,23.000000,1.000000,0.004600,
1303494093.000000,1.000000,1.000000,1.000000,2.000000,0.721928,25.000000,10.000000,71.000000,4.000000,0.004560,6.000000,275.500000,165.467005,5.000000,1.000000,651.959700,
1303495513.000000,0.000000,1.000000,4.000000,9.000000,2.651369,108.000000,30.000000,246.888889,4.000000,0.267973,53.000000,157.000000,5.808328,76.000000,1.000000,520.758000,
1303496879.000000,0.000000,1.000000,1.000000,1.000000,0.000000,82.000000,4.000000,254.000000,4.000000,0.015810,8.000000,162.000000,64.250366,77.000000,0.000000,0.000000,
1303740216.000000,0.000000,2.000000,3.000000,4.000000,1.059868,108.000000,0.000000,32.750000,4.000000,2.181126,1.000000,1.500000,0.835965,2.000000,0.000000,0.000000,
1303740671.000000,0.000000,2.000000,3.000000,4.000000,1.379419,153.000000,30.000000,178.250000,5.000000,0.839126,22.000000,5.500000,88.107449,5.000000,1.000000,1.691200,
1303740693.000000,0.000000,2.000000,6.000000,9.000000,2.076420,126.000000,71.000000,174.222222,3.000000,5.487395,12.000000,167.000000,1.052933,30.000000,0.000000,0.000000,
1303740905.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,2.000000,133.000000,4.000000,0.007975,2.000000,8.000000,126.399129,1.000000,0.000000,0.000000,
1303745476.000000,0.000000,2.000000,6.000000,7.000000,1.938334,225.000000,104.000000,213.428571,5.000000,1.734282,57.000000,175.000000,1.157677,5.000000,1.000000,517.865000,
1303747602.000000,0.000000,1.000000,1.000000,2.000000,0.591673,24.000000,4.000000,137.500000,5.000000,1.483443,7.000000,179.500000,21.488376,85.000000,1.000000,517.840300,
1303747637.000000,0.000000,1.000000,1.000000,1.000000,0.000000,145.000000,14.000000,267.000000,5.000000,0.025012,10.000000,181.000000,40.981490,86.000000,0.000000,0.000000,
1303802920.000000,0.000000,6.000000,10.000000,21.000000,3.844173,711.000000,740.000000,97.809524,5.000000,4.620547,59.000000,288.000000,1.024496,14.000000,0.000000,0.000000,
1303803951.000000,1.000000,2.000000,3.000000,8.000000,2.184838,116.000000,61.000000,156.125000,5.000000,4.767261,37.000000,302.500000,1.049893,15.000000,1.000000,798.270900,
1303806752.000000,1.000000,8.000000,8.000000,8.000000,2.719295,20.000000,6.000000,163.625000,5.000000,6.410812,39.000000,310.500000,1.042422,16.000000,0.000000,0.000000,
1303809004.000000,1.000000,1.000000,2.000000,2.000000,0.970951,2.000000,3.000000,133.500000,3.000000,8.647407,7.000000,315.500000,1.081421,2.000000,0.000000,0.000000,
1303809254.000000,0.000000,1.000000,4.000000,14.000000,3.364770,518.000000,108.000000,10.714286,5.000000,0.113398,4.000000,15.500000,1.648450,19.000000,1.000000,21.231100,
1303810721.000000,0.000000,3.000000,4.000000,4.000000,1.446294,26.000000,27.000000,267.000000,5.000000,4.095101,31.000000,318.500000,1.114091,17.000000,1.000000,0.043100,
1303814449.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,67.000000,5.000000,0.043148,2.000000,321.000000,24.175966,40.000000,0.000000,0.000000,
1303826027.000000,0.000000,1.000000,2.000000,3.000000,1.353600,65.000000,10.000000,248.666667,2.000000,12.096408,5.000000,323.000000,1.051103,42.000000,1.000000,433.963000,
1303828013.000000,0.000000,1.000000,2.000000,2.000000,0.556055,137.000000,2.000000,64.000000,5.000000,2.073935,7.000000,24.500000,1.249764,14.000000,1.000000,648.094800,
1303845985.000000,0.000000,1.000000,2.000000,3.000000,0.771702,53.000000,12.000000,101.666667,5.000000,1.590633,12.000000,27.000000,1.229389,17.000000,0.000000,0.000000,
1303886789.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,115.000000,5.000000,0.897396,1.000000,83.000000,2.114335,0.000000,0.000000,0.000000,
1303911113.000000,0.000000,1.000000,1.000000,2.000000,0.561753,27.000000,11.000000,103.000000,5.000000,1.252234,2.000000,325.500000,1.598930,42.000000,1.000000,647.133000,
1303913645.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,6.000000,105.000000,5.000000,1.281539,7.000000,327.000000,1.780312,43.000000,0.000000,0.000000,
1303915836.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,67.000000,5.000000,1.173461,3.000000,328.000000,1.852180,44.000000,0.000000,0.000000,
1303915872.000000,0.000000,1.000000,4.000000,4.000000,0.959699,66.000000,25.000000,125.250000,4.000000,7.022928,10.000000,330.500000,1.084737,74.000000,1.000000,216.104200,
1303917448.000000,0.000000,1.000000,2.000000,2.000000,0.609840,20.000000,0.000000,47.000000,5.000000,0.827118,9.000000,29.500000,1.906763,19.000000,0.000000,0.000000,
1303987356.000000,0.000000,3.000000,4.000000,9.000000,2.095269,240.000000,151.000000,115.777778,5.000000,2.677522,32.000000,337.000000,1.190049,45.000000,1.000000,160.490900,
1303991093.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,132.000000,2.000000,13.056389,7.000000,342.000000,1.076591,9.000000,0.000000,0.000000,
1303992622.000000,0.000000,3.000000,12.000000,12.000000,2.800382,863.000000,19.000000,134.000000,5.000000,2.212903,37.000000,187.500000,1.086262,6.000000,0.000000,0.000000,
1304335164.000000,0.000000,1.000000,1.000000,1.000000,0.000000,10.000000,9.000000,166.000000,5.000000,6.148299,5.000000,343.000000,1.162647,82.000000,1.000000,837.348400,
1304422087.000000,0.000000,2.000000,5.000000,21.000000,3.254393,505.000000,385.000000,62.666667,5.000000,7.302420,72.000000,354.000000,1.022607,46.000000,1.000000,136.928200,
1304436341.000000,0.000000,1.000000,2.000000,2.000000,0.558629,23.000000,0.000000,121.000000,5.000000,0.164977,12.000000,365.500000,5.546092,104.000000,1.000000,790.951600,
1304439645.000000,0.000000,1.000000,24.000000,48.000000,4.823511,5601.000000,0.000000,0.000000,1.000000,0.000000,0.000000,217.500000,0.000000,47.000000,0.000000,0.000000,
1304439769.000000,0.000000,1.000000,23.000000,134.000000,3.516627,58523.000000,0.000000,0.000000,1.000000,0.000000,0.000000,66.500000,0.000000,133.000000,0.000000,0.000000,
1304440208.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,356.000000,1.000000,0.006516,1.000000,242.000000,154.463588,48.000000,0.000000,0.000000,
1304440611.000000,0.000000,1.000000,93.000000,363.000000,5.032172,63775.000000,63775.000000,176.647383,2.000000,0.005058,183.000000,424.000000,2.134645,411.000000,0.000000,0.000000,
1304442165.000000,0.000000,1.000000,50.000000,296.000000,7.269828,22590.000000,22590.000000,76.317568,2.000000,0.008993,148.000000,753.500000,3.198851,707.000000,0.000000,0.000000,
1304442467.000000,0.000000,1.000000,39.000000,166.000000,0.426990,540.000000,33452.000000,344.548193,2.000000,0.005987,168.000000,984.500000,4.553146,873.000000,0.000000,0.000000,
1304448261.000000,0.000000,1.000000,1.000000,1.000000,0.000000,3.000000,0.000000,107.000000,2.000000,0.067060,2.000000,134.000000,15.911978,134.000000,0.000000,0.000000,
1304448292.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,128.000000,2.000000,0.067419,2.000000,135.000000,15.832618,135.000000,0.000000,0.000000,
1304448312.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,46.000000,2.000000,0.067650,2.000000,136.000000,15.781865,136.000000,0.000000,0.000000,
1304448455.000000,0.000000,1.000000,1.000000,1.000000,0.000000,2.000000,0.000000,9.000000,1.000000,19.956123,1.000000,137.000000,1.050110,0.000000,0.000000,0.000000,
1304449578.000000,1.000000,1.000000,2.000000,2.000000,1.000000,2.000000,2.000000,40.000000,2.000000,0.082303,4.000000,138.500000,10.112642,138.000000,0.000000,0.000000,
1304512214.000000,0.000000,1.000000,2.000000,2.000000,0.426229,17.000000,6.000000,391.000000,2.000000,0.807257,4.000000,140.500000,1.929072,140.000000,0.000000,0.000000,
1304517982.000000,0.000000,1.000000,2.000000,2.000000,0.928362,84.000000,12.000000,373.000000,2.000000,0.874016,4.000000,142.500000,1.858108,142.000000,0.000000,0.000000,
1304518550.000000,0.000000,3.000000,8.000000,8.000000,1.952284,75.000000,333.000000,255.000000,6.000000,2.442707,43.000000,1071.500000,1.380738,7.000000,0.000000,0.000000,
1304520139.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,8.000000,162.000000,2.000000,0.898981,2.000000,144.000000,2.112370,143.000000,0.000000,0.000000,
1304520270.000000,0.000000,1.000000,2.000000,3.000000,0.880779,52.000000,4.000000,101.666667,5.000000,13.771833,10.000000,368.000000,1.040358,107.000000,1.000000,789.980200,
1304521495.000000,1.000000,1.000000,2.000000,3.000000,1.561278,5.000000,3.000000,198.000000,6.000000,0.621146,7.000000,1077.000000,1.725523,882.000000,0.000000,0.000000,
1304525454.000000,0.000000,1.000000,1.000000,1.000000,0.000000,10.000000,5.000000,500.000000,2.000000,0.086481,3.000000,145.000000,12.563169,144.000000,0.000000,0.000000,
1304525535.000000,0.000000,1.000000,1.000000,1.000000,0.000000,9.000000,0.000000,25.000000,5.000000,1.197315,1.000000,84.000000,1.835202,0.000000,1.000000,789.919300,
1304543411.000000,0.000000,1.000000,2.000000,2.000000,0.193643,7.000000,127.000000,264.500000,2.000000,1.168333,4.000000,146.500000,1.641940,146.000000,0.000000,0.000000,
1304543473.000000,0.000000,1.000000,1.000000,1.000000,0.000000,15.000000,15.000000,251.000000,2.000000,1.169051,2.000000,148.000000,1.855395,147.000000,0.000000,0.000000,
1304543927.000000,0.000000,1.000000,2.000000,2.000000,0.994030,54.000000,1.000000,396.500000,2.000000,0.367049,6.000000,149.500000,3.043326,149.000000,0.000000,0.000000,
1304547061.000000,0.000000,1.000000,1.000000,1.000000,0.000000,19.000000,3.000000,39.000000,6.000000,0.149803,2.000000,1079.000000,7.675423,32.000000,0.000000,0.000000,
1304547146.000000,0.000000,1.000000,4.000000,5.000000,1.894114,151.000000,0.000000,64.000000,6.000000,0.079294,8.000000,1082.000000,4.451077,37.000000,1.000000,834.894900,
1304551081.000000,0.000000,1.000000,2.000000,2.000000,0.583019,42.000000,1.000000,32.000000,2.000000,20.464913,3.000000,370.500000,1.036724,109.000000,1.000000,789.623600,
1304553258.000000,0.000000,1.000000,5.000000,5.000000,1.768790,61.000000,42.000000,113.400000,6.000000,5.174174,14.000000,1087.000000,1.052317,42.000000,1.000000,0.051400,
1304557701.000000,1.000000,1.000000,4.000000,5.000000,1.741412,50.000000,30.000000,92.600000,6.000000,0.065572,16.000000,1092.000000,8.263776,47.000000,1.000000,834.772800,
1304586218.000000,0.000000,1.000000,1.000000,1.000000,0.000000,5.000000,0.000000,154.000000,5.000000,9.065949,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1304588112.000000,1.000000,1.000000,2.000000,2.000000,0.721928,4.000000,1.000000,137.500000,6.000000,0.351979,13.000000,99.500000,3.130808,14.000000,0.000000,0.000000,
1304598017.000000,0.000000,1.000000,1.000000,2.000000,1.000000,128.000000,128.000000,64.000000,6.000000,0.369786,3.000000,1095.500000,2.352134,49.000000,0.000000,0.000000,
1304598036.000000,0.000000,1.000000,1.000000,1.000000,0.000000,10.000000,0.000000,636.000000,6.000000,0.834688,28.000000,1097.000000,2.198053,8.000000,0.000000,0.000000,
1304600814.000000,0.000000,1.000000,1.000000,1.000000,0.000000,11.000000,2.000000,218.000000,6.000000,0.147014,9.000000,1098.000000,7.802078,50.000000,0.000000,0.000000,
1304602214.000000,0.000000,17.000000,17.000000,17.000000,4.062465,45.000000,29.000000,159.294118,6.000000,9.620818,105.000000,1107.000000,1.019892,9.000000,0.000000,0.000000,
1304604117.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,576.000000,2.000000,9.005671,4.000000,372.000000,1.111041,43.000000,0.000000,0.000000,
1304612351.000000,0.000000,1.000000,1.000000,1.000000,0.000000,7.000000,2.000000,357.000000,4.000000,8.061100,3.000000,373.000000,1.124053,110.000000,1.000000,280.654100,
1304612527.000000,0.000000,1.000000,1.000000,1.000000,0.000000,43.000000,7.000000,505.000000,2.000000,1.007789,4.000000,151.000000,1.992271,150.000000,0.000000,0.000000,
1304620035.000000,0.000000,1.000000,2.000000,5.000000,1.832359,48.000000,16.000000,301.600000,2.000000,1.306928,15.000000,154.000000,1.306297,155.000000,0.000000,0.000000,
1304621670.000000,0.000000,1.000000,1.000000,2.000000,0.210842,37.000000,23.000000,359.500000,2.000000,0.018924,10.000000,157.500000,40.633028,157.000000,0.000000,0.000000,
